timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826738.73,187.59,48.3,368288.4,0.0,75.6,0.0,1.03,284892160,44642304,18015,4452,359472,49980,116240662,69058841,527039,521757,0,0,0,0,29156728832,
1502826739.84,187.6,48.31,368292.73,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116261683,69069526,527119,521837,0,0,0,0,29156728832,
1502826740.94,187.6,48.31,368297.12,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116281648,69073156,527174,521892,0,0,0,0,29156737024,
1502826742.04,187.61,48.31,368301.49,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116304649,69089842,527275,521993,0,0,0,0,29156737024,
1502826743.15,187.62,48.31,368305.84,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116328388,69109654,527387,522106,0,0,0,0,29156737024,
1502826744.25,187.62,48.32,368310.2,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116352346,69129014,527498,522216,0,0,0,0,29156737024,
1502826745.35,187.67,48.32,368314.54,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116381347,69144836,527671,522391,0,0,0,0,29156737024,
1502826746.46,187.68,48.32,368318.9,0.0,75.64,0.0,1.03,284892160,44675072,18015,4457,359472,50020,116404942,69164262,527781,522502,0,0,0,0,29156737024,
1502826747.56,187.68,48.32,368323.22,0.0,75.68,0.0,1.03,284892160,44687360,18015,4459,359472,50060,116428597,69183622,527892,522612,0,0,0,0,29156737024,
1502826748.66,187.68,48.32,368327.57,0.0,75.68,0.0,1.03,284892160,44687360,18015,4459,359472,50060,116452852,69204271,528012,522731,0,0,0,0,29156745216,
1502826749.77,187.69,48.33,368331.96,0.0,75.68,0.0,1.03,284892160,44687360,18015,4459,359472,50060,116472151,69207769,528066,522784,0,0,0,0,29156745216,
1502826750.87,187.7,48.33,368336.34,0.0,75.68,0.0,1.03,284892160,44687360,18015,4459,359472,50060,116493100,69215303,528136,522853,0,0,0,0,29156745216,
1502826751.97,187.7,48.33,368340.7,0.0,75.68,0.0,1.03,284892160,44687360,18015,4459,359472,50060,116517334,69235344,528251,522968,0,0,0,0,29156749312,
1502826753.08,187.71,48.33,368345.02,0.0,75.72,0.0,1.03,284892160,44699648,18015,4461,359472,50100,116541265,69255491,528366,523085,0,0,0,0,29156749312,
1502826754.18,187.71,48.33,368349.38,0.0,75.72,0.0,1.03,284892160,44699648,18015,4461,359472,50100,116563408,69271038,528463,523182,0,0,0,0,29156757504,
1502826755.28,187.72,48.34,368353.77,0.0,75.72,0.0,1.03,284892160,44699648,18015,4461,359472,50100,116583373,69274668,528518,523237,0,0,0,0,29156757504,
1502826756.39,187.72,48.34,368358.14,0.0,75.72,0.0,1.03,284892160,44699648,18015,4461,359472,50100,116605252,69286490,528602,523321,0,0,0,0,29156757504,
1502826757.49,187.73,48.34,368362.5,0.0,75.72,0.0,1.03,284892160,44699648,18015,4461,359472,50100,116629123,69306530,528716,523436,0,0,0,0,29156757504,
1502826758.59,187.73,48.34,368366.86,0.0,75.72,0.0,1.03,284892160,44711936,18015,4462,359472,50100,116652718,69325746,528826,523546,0,0,0,0,29156757504,
1502826759.69,187.77,48.34,368371.15,0.0,75.76,0.0,1.03,284892160,44711936,18015,4463,359472,50144,116683186,69339648,529012,523733,0,0,0,0,29156765696,
1502826760.8,187.77,48.35,368375.5,0.0,75.76,0.0,1.03,284892160,44720128,18015,4464,359472,50144,116708371,69358754,529141,523863,0,0,0,0,29156765696,
1502826761.9,187.78,48.35,368379.86,0.0,75.76,0.0,1.03,284892160,44720128,18015,4464,359472,50144,116732242,69378793,529255,523978,0,0,0,0,29156765696,
1502826763.0,187.8,48.35,368384.22,0.0,75.76,0.0,1.03,284892160,44720128,18015,4464,359472,50144,116754451,69394625,529353,524076,0,0,0,0,29156765696,
1502826764.11,187.81,48.35,368388.61,0.0,75.76,0.0,1.03,284892160,44720128,18015,4464,359472,50144,116774416,69398255,529408,524131,0,0,0,0,29156765696,
1502826765.21,187.82,48.35,368392.93,0.0,75.81,0.0,1.03,284892160,44761088,18015,4467,359472,50196,116796229,69409791,529491,524214,0,0,0,0,29156769792,
1502826766.31,187.82,48.35,368397.29,0.0,75.81,0.0,1.03,284892160,44761088,18015,4467,359472,50196,116820100,69429833,529605,524329,0,0,0,0,29156777984,
1502826767.42,187.82,48.36,368401.65,0.0,75.81,0.0,1.03,284892160,44761088,18015,4467,359472,50196,116844058,69449193,529716,524439,0,0,0,0,29156777984,
1502826768.52,187.85,48.36,368406.01,0.0,75.81,0.0,1.03,284892160,44761088,18015,4467,359472,50196,116866036,69465353,529815,524539,0,0,0,0,29156777984,
1502826769.62,188.08,48.37,368410.39,0.0,75.81,0.0,1.03,284892160,44761088,18015,4467,359472,50196,116886364,69469049,529871,524595,0,0,0,0,29156777984,
1502826770.73,188.24,48.38,368414.77,0.0,75.81,0.0,1.03,284892160,44773376,18015,4469,359472,50236,116908177,69480366,529954,524678,0,0,0,0,29156777984,
1502826771.83,188.27,48.41,368419.08,0.0,75.85,0.0,1.04,284892160,44773376,18015,4469,359472,50236,116931838,69499765,530065,524789,0,0,0,0,29155790848,
